C02199V02655,Sex,C03367V04052,County,TLIST(A1),CensusYear,C02076V03371,Age Group,STATISTIC,Statistic Label,UNIT,VALUE,C03789V04537,Administrative Counties
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,21.9,2ae19629-1492-13a3-e055-000000000001,Carlow County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,26.9,2ae19629-1433-13a3-e055-000000000001,Dublin City Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,18.2,2ae19629-149f-13a3-e055-000000000001,Dún Laoghaire Rathdown County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,16.0,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,16.4,2ae19629-14a1-13a3-e055-000000000001,South Dublin County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,19.0,2ae19629-14a7-13a3-e055-000000000001,Kildare County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,21.9,2ae19629-14a8-13a3-e055-000000000001,Kilkenny County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,22.9,2ae19629-148d-13a3-e055-000000000001,Laois County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,27.5,2ae19629-1490-13a3-e055-000000000001,Longford County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,21.9,2ae19629-1491-13a3-e055-000000000001,Louth County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,19.1,2ae19629-1494-13a3-e055-000000000001,Meath County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,21.7,2ae19629-1496-13a3-e055-000000000001,Offaly County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,22.2,2ae19629-149b-13a3-e055-000000000001,Westmeath County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,23.0,2ae19629-149c-13a3-e055-000000000001,Wexford County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,19.2,2ae19629-149e-13a3-e055-000000000001,Wicklow County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,24.0,2ae19629-14a2-13a3-e055-000000000001,Clare County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,22.5,2ae19629-1434-13a3-e055-000000000001,Cork City Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,22.8,2ae19629-14a3-13a3-e055-000000000001,Cork County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,26.1,2ae19629-14a6-13a3-e055-000000000001,Kerry County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,23.4,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,24.1,2ae19629-1499-13a3-e055-000000000001,Tipperary County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,23.0,2ae19629-149a-13a3-e055-000000000001,Waterford City & County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,20.0,2ae19629-1435-13a3-e055-000000000001,Galway City Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,23.9,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,30.6,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,26.4,2ae19629-1493-13a3-e055-000000000001,Mayo  County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,27.1,2ae19629-1497-13a3-e055-000000000001,Roscommon County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,25.1,2ae19629-1498-13a3-e055-000000000001,Sligo County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,26.2,2ae19629-149d-13a3-e055-000000000001,Cavan County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,25.8,2ae19629-14a4-13a3-e055-000000000001,Donegal County Council
1,Male,,,2022,2022,590,70 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,26.4,2ae19629-1495-13a3-e055-000000000001,Monaghan County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,24.6,IE0,Ireland
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,23.6,2ae19629-1492-13a3-e055-000000000001,Carlow County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,28.4,2ae19629-1433-13a3-e055-000000000001,Dublin City Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,20.1,2ae19629-149f-13a3-e055-000000000001,Dún Laoghaire Rathdown County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,18.4,2ae19629-14a0-13a3-e055-000000000001,Fingal County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,19.5,2ae19629-14a1-13a3-e055-000000000001,South Dublin County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,21.5,2ae19629-14a7-13a3-e055-000000000001,Kildare County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,22.7,2ae19629-14a8-13a3-e055-000000000001,Kilkenny County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,24.3,2ae19629-148d-13a3-e055-000000000001,Laois County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,30.2,2ae19629-1490-13a3-e055-000000000001,Longford County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,23.3,2ae19629-1491-13a3-e055-000000000001,Louth County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,20.8,2ae19629-1494-13a3-e055-000000000001,Meath County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,22.9,2ae19629-1496-13a3-e055-000000000001,Offaly County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,23.9,2ae19629-149b-13a3-e055-000000000001,Westmeath County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,24.7,2ae19629-149c-13a3-e055-000000000001,Wexford County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,21.3,2ae19629-149e-13a3-e055-000000000001,Wicklow County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,25.9,2ae19629-14a2-13a3-e055-000000000001,Clare County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,23.7,2ae19629-1434-13a3-e055-000000000001,Cork City Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,24.5,2ae19629-14a3-13a3-e055-000000000001,Cork County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,27.4,2ae19629-14a6-13a3-e055-000000000001,Kerry County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,26.5,2ae19629-148f-13a3-e055-000000000001,Limerick City & County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,25.9,2ae19629-1499-13a3-e055-000000000001,Tipperary County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,24.3,2ae19629-149a-13a3-e055-000000000001,Waterford City & County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,20.0,2ae19629-1435-13a3-e055-000000000001,Galway City Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,26.0,2ae19629-14a5-13a3-e055-000000000001,Galway County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,32.9,2ae19629-148e-13a3-e055-000000000001,Leitrim County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,28.3,2ae19629-1493-13a3-e055-000000000001,Mayo  County Council
1,Male,,,2022,2022,605,75 years and over,FY010AC03,Persons living alone as a percentage of persons in the age group in private households,%,29.7,2ae19629-1497-13a3-e055-000000000001,Roscommon County Council
